thing,ts,prop_brhum,prop_lrlight,prop_offlight,prop_lrtemp,prop_offhum,prop_offtemp,prop_brlight,prop_brtemp,prop_lrhum,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homehvac,1.42656453548E9,41.0,0.4,3.0,78.400002,39.0,74.599998,204.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426566163536E9,41.0,0.4,3.0,78.400002,39.0,74.599998,7.0,75.0,44.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.418670929773E9,43.0,45.799999,87.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418673149272E9,42.0,73.5,106.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672431288E9,42.0,46.200001,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41866888927E9,43.0,45.799999,104.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867230727E9,43.0,68.300003,111.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670869772E9,42.0,50.299999,99.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672969271E9,42.0,73.5,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672388512E9,42.0,56.299999,107.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671853294E9,42.0,41.299999,90.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671359292E9,42.0,31.4,39.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672850292E9,42.0,39.400002,36.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671769271E9,42.0,53.799999,90.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670197809E9,42.0,44.299999,49.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671169274E9,43.0,20.799999,28.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672764297E9,43.0,62.900002,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867218329E9,42.0,68.300003,100.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672789273E9,42.0,46.200001,74.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672607274E9,42.0,62.900002,99.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867178829E9,42.0,48.799999,90.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669789381E9,42.0,45.799999,90.0,73.5,39.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672474289E9,42.0,56.799999,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671289274E9,42.0,26.1,39.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672774291E9,43.0,53.799999,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867098279E9,43.0,36.799999,87.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671885291E9,42.0,47.700001,90.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670869772E9,42.0,50.299999,99.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670209791E9,42.0,44.299999,98.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669775405E9,42.0,45.799999,90.0,73.5,39.0,71.199997,9.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669129269E9,42.0,45.799999,104.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670029779E9,42.0,50.299999,108.0,73.5,39.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669849384E9,42.0,50.299999,114.0,73.5,39.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672789273E9,42.0,46.200001,74.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672007272E9,42.0,63.799999,106.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672669271E9,42.0,62.900002,95.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671109273E9,42.0,30.700001,47.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670869772E9,42.0,50.299999,99.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41866936927E9,42.0,50.299999,108.0,73.5,40.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669666384E9,42.0,45.799999,96.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670209791E9,42.0,44.299999,98.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672709291E9,42.0,70.5,95.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672753298E9,43.0,56.799999,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867244129E9,42.0,50.799999,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670089806E9,42.0,50.299999,59.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671109273E9,42.0,30.700001,47.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671112289E9,42.0,25.4,47.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418673089273E9,42.0,68.300003,100.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670304811E9,42.0,54.799999,107.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672847274E9,42.0,32.5,36.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669309269E9,42.0,50.299999,108.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669142289E9,42.0,50.299999,104.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867212927E9,42.0,63.799999,100.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671409275E9,42.0,53.799999,89.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672516291E9,42.0,54.799999,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671423293E9,42.0,59.900002,89.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418673260298E9,42.0,71.300003,106.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671381289E9,42.0,39.0,39.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671409271E9,42.0,53.799999,89.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867175729E9,42.0,53.799999,111.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671153291E9,42.0,20.799999,47.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672369272E9,42.0,63.799999,107.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672729272E9,43.0,70.5,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670929773E9,43.0,45.799999,87.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672506289E9,42.0,48.799999,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670509771E9,42.0,54.799999,126.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867093879E9,43.0,41.299999,87.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671289273E9,42.0,26.1,39.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867032979E9,42.0,54.799999,126.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672729272E9,43.0,70.5,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669789392E9,42.0,45.799999,99.0,73.5,40.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671709271E9,42.0,59.900002,111.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671402366E9,42.0,53.799999,39.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867018781E9,42.0,36.799999,49.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418673249295E9,42.0,78.099998,106.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669609383E9,43.0,50.299999,108.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672369272E9,42.0,63.799999,107.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671080291E9,42.0,30.700001,67.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669487269E9,42.0,50.299999,108.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670229934E9,42.0,49.700001,98.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867196029E9,42.0,63.799999,78.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672427272E9,42.0,52.299999,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672935291E9,42.0,68.300003,89.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867279629E9,42.0,32.5,74.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671284291E9,43.0,26.1,18.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669909383E9,42.0,50.299999,106.0,73.5,39.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670449772E9,42.0,54.799999,126.0,73.5,40.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867009079E9,42.0,50.299999,59.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670154811E9,42.0,31.4,49.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671229275E9,43.0,20.799999,18.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669729383E9,42.0,45.799999,90.0,73.5,39.0,71.199997,9.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867026979E9,42.0,49.700001,107.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669429269E9,43.0,50.299999,108.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669732401E9,42.0,41.299999,90.0,73.5,39.0,71.199997,9.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672883289E9,42.0,56.799999,36.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672410293E9,42.0,52.299999,107.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867194929E9,42.0,54.799999,78.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670809773E9,43.0,54.799999,113.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670089806E9,42.0,50.299999,59.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670099811E9,42.0,23.1,59.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669789391E9,42.0,45.799999,99.0,73.5,40.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671169274E9,43.0,20.799999,28.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669729383E9,42.0,45.799999,90.0,73.5,39.0,71.199997,9.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672559291E9,42.0,62.900002,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670149792E9,42.0,23.1,49.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672427272E9,42.0,52.299999,84.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672907272E9,42.0,56.799999,89.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669807402E9,42.0,50.299999,99.0,73.5,40.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669656402E9,43.0,45.799999,108.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867286129E9,42.0,52.299999,36.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418668949271E9,42.0,45.799999,104.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671469272E9,42.0,59.900002,106.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867087379E9,42.0,45.799999,99.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669849384E9,42.0,50.299999,114.0,73.5,39.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418673325292E9,42.0,78.099998,106.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672925289E9,42.0,62.900002,89.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670986771E9,43.0,36.799999,67.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671928291E9,42.0,58.400002,78.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669970778E9,42.0,50.299999,112.0,73.5,39.0,71.199997,0.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670986775E9,42.0,36.799999,67.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670809773E9,43.0,54.799999,113.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672785294E9,43.0,46.200001,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418673097293E9,42.0,73.5,100.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418671889275E9,42.0,47.700001,78.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672946293E9,42.0,73.5,89.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672189273E9,42.0,68.300003,111.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867189629E9,42.0,53.799999,78.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418672355291E9,43.0,63.799999,111.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669666384E9,42.0,45.799999,96.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670689772E9,42.0,54.799999,122.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418669429269E9,43.0,50.299999,108.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41866906727E9,43.0,45.799999,104.0,73.5,39.0,71.199997,4.0,69.0,45.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41867193929E9,42.0,47.700001,78.0,73.5,39.0,71.199997,8.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418673076289E9,42.0,68.300003,105.0,73.5,39.0,71.199997,4.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418670862793E9,43.0,50.299999,113.0,73.5,39.0,71.199997,0.0,69.0,44.700001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.427830543424E9,39.0,27.799999,131.0,77.5,37.0,74.5,9.0,72.800003,41.400002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.427830663424E9,39.0,27.799999,127.0,77.5,37.0,74.5,9.0,72.800003,41.400002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
